	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	kegg_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_hits	heme_regulatory_motif_count
c_filamentum_b3_c_filamentum_b3@contig1_97	c_filamentum_b3	c_filamentum_b3@contig1	97	121239	122408	1	C	K02594	homocitrate synthase NifV [EC:2.3.3.14]								HMGL-like [PF00682.21]		0
c_filamentum_b3_c_filamentum_b3@contig1_98	c_filamentum_b3	c_filamentum_b3@contig1	98	122411	124696	1	D										Aconitase family (aconitate hydratase) [PF00330.22]; Aconitase C-terminal domain [PF00694.21]		0
c_filamentum_b3_c_filamentum_b3@contig1_99	c_filamentum_b3	c_filamentum_b3@contig1	99	124720	125229	1	C	K04068	anaerobic ribonucleoside-triphosphate reductase activating protein [EC:1.97.1.4]								4Fe-4S single cluster domain [PF13353.8]; Radical SAM superfamily [PF04055.23]		0
c_filamentum_b3_c_filamentum_b3@contig1_100	c_filamentum_b3	c_filamentum_b3@contig1	100	125457	126851	-1	C	K01893	asparaginyl-tRNA synthetase [EC:6.1.1.22]								tRNA synthetases class II (D, K and N) [PF00152.22]		0
c_filamentum_b3_c_filamentum_b3@contig1_101	c_filamentum_b3	c_filamentum_b3@contig1	101	127257	127889	1	D										Cytochrome b5-like Heme/Steroid binding domain [PF00173.30]		0
c_filamentum_b3_c_filamentum_b3@contig1_102	c_filamentum_b3	c_filamentum_b3@contig1	102	128036	128737	-1	D										Calcineurin-like phosphoesterase superfamily domain [PF12850.9]; Calcineurin-like phosphoesterase [PF00149.30]		0
c_filamentum_b3_c_filamentum_b3@contig1_103	c_filamentum_b3	c_filamentum_b3@contig1	103	128917	129993	1	D			MER0173477	M24B	MER0173477 - PH0974 dipeptidase (Clostridium butyricum) [M24.034]#M24B#{peptidase unit: 128-355}~source ZP_02951274~	False	0.722	334.0	1.924e-100	Metallopeptidase family M24 [PF00557.26]; Creatinase/Prolidase N-terminal domain [PF01321.20]		0
c_filamentum_b3_c_filamentum_b3@contig1_104	c_filamentum_b3	c_filamentum_b3@contig1	104	130132	130950	-1	C	K03783	purine-nucleoside phosphorylase [EC:2.4.2.1]								Phosphorylase superfamily [PF01048.22]		0
c_filamentum_b3_c_filamentum_b3@contig1_105	c_filamentum_b3	c_filamentum_b3@contig1	105	131162	132472	-1	C	K01924	UDP-N-acetylmuramate--alanine ligase [EC:6.3.2.8]								Mur ligase middle domain [PF08245.14]; Mur ligase family, catalytic domain [PF01225.27]; Mur ligase family, glutamate ligase domain [PF02875.23]		0
c_filamentum_b3_c_filamentum_b3@contig1_106	c_filamentum_b3	c_filamentum_b3@contig1	106	132817	133635	1	C	K09685	purine operon repressor								Bacterial purine repressor, N-terminal [PF09182.12]; Phosphoribosyl transferase domain [PF00156.29]		0
c_filamentum_b3_c_filamentum_b3@contig1_107	c_filamentum_b3	c_filamentum_b3@contig1	107	133768	134049	1	C	K06412	stage V sporulation protein G								SpoVG [PF04026.14]		0
c_filamentum_b3_c_filamentum_b3@contig1_108	c_filamentum_b3	c_filamentum_b3@contig1	108	134519	135934	1	C	K00986	RNA-directed DNA polymerase [EC:2.7.7.49]								Reverse transcriptase (RNA-dependent DNA polymerase) [PF00078.29]; Group II intron, maturase-specific domain [PF08388.13]		0
c_filamentum_b3_c_filamentum_b3@contig1_109	c_filamentum_b3	c_filamentum_b3@contig1	109	136138	137511	1	C	K04042	bifunctional UDP-N-acetylglucosamine pyrophosphorylase / glucosamine-1-phosphate N-acetyltransferase [EC:2.7.7.23 2.3.1.157]								Nucleotidyl transferase [PF00483.25]; MobA-like NTP transferase domain [PF12804.9]; 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase [PF01128.21]		0
c_filamentum_b3_c_filamentum_b3@contig1_110	c_filamentum_b3	c_filamentum_b3@contig1	110	137579	138538	1	C	K00948	ribose-phosphate pyrophosphokinase [EC:2.7.6.1]								N-terminal domain of ribose phosphate pyrophosphokinase [PF13793.8]; Phosphoribosyl synthetase-associated domain [PF14572.8]; Phosphoribosyl transferase domain [PF00156.29]		0
c_filamentum_b3_c_filamentum_b3@contig1_111	c_filamentum_b3	c_filamentum_b3@contig1	111	138675	139361	1	C	K02483	two-component system, OmpR family, response regulator								Response regulator receiver domain [PF00072.26]; Transcriptional regulatory protein, C terminal [PF00486.30]		0
c_filamentum_b3_c_filamentum_b3@contig1_112	c_filamentum_b3	c_filamentum_b3@contig1	112	139362	140771	1	D										Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase [PF02518.28]; His Kinase A (phospho-acceptor) domain [PF00512.27]; HAMP domain [PF00672.27]		0
c_filamentum_b3_c_filamentum_b3@contig1_113	c_filamentum_b3	c_filamentum_b3@contig1	113	140861	141994	1	D			MER0217803	S01C	MER0217803 - subfamily S1C non-peptidase homologues (Clostridium sp. 7_2_43FAA) [S01.UNC]#S01C#{peptidase unit: 115-373}~source ZP_05132577~	False	0.482	231.0	7.818e-65	Trypsin-like peptidase domain [PF13365.8]; PDZ domain [PF13180.8]		0
c_filamentum_b3_c_filamentum_b3@contig1_114	c_filamentum_b3	c_filamentum_b3@contig1	114	142213	142788	1	C	K01056	peptidyl-tRNA hydrolase, PTH1 family [EC:3.1.1.29]								Peptidyl-tRNA hydrolase [PF01195.21]		0
c_filamentum_b3_c_filamentum_b3@contig1_115	c_filamentum_b3	c_filamentum_b3@contig1	115	142813	146337	1	C	K03723	transcription-repair coupling factor (superfamily II helicase) [EC:3.6.4.-]								UvrB interaction domain [PF17757.3]; TRCF domain [PF03461.17]; CarD-like/TRCF domain [PF02559.18]; DEAD/DEAH box helicase [PF00270.31]; Helicase conserved C-terminal domain [PF00271.33]		0
c_filamentum_b3_c_filamentum_b3@contig1_116	c_filamentum_b3	c_filamentum_b3@contig1	116	146421	147431	1	D										PPIC-type PPIASE domain [PF13145.8]; PPIC-type PPIASE domain [PF13616.8]; SurA N-terminal domain [PF13624.8]; PPIC-type PPIASE domain [PF00639.23]		0
c_filamentum_b3_c_filamentum_b3@contig1_117	c_filamentum_b3	c_filamentum_b3@contig1	117	147680	148228	1	C	K04769	AbrB family transcriptional regulator, stage V sporulation protein T								Stage V sporulation protein T C-terminal, transcription factor [PF15714.7]; Antidote-toxin recognition MazE, bacterial antitoxin [PF04014.20]		0
c_filamentum_b3_c_filamentum_b3@contig1_118	c_filamentum_b3	c_filamentum_b3@contig1	118	148344	149954	1	C	K06409	stage V sporulation protein B								Polysaccharide biosynthesis protein [PF01943.19]; Polysaccharide biosynthesis C-terminal domain [PF14667.8]		0
c_filamentum_b3_c_filamentum_b3@contig1_119	c_filamentum_b3	c_filamentum_b3@contig1	119	149893	151341	1	C	K02499	tetrapyrrole methylase family protein / MazG family protein								Tetrapyrrole (Corrin/Porphyrin) Methylases [PF00590.22]; MazG nucleotide pyrophosphohydrolase domain [PF03819.19]		0
c_filamentum_b3_c_filamentum_b3@contig1_120	c_filamentum_b3	c_filamentum_b3@contig1	120	151595	151870	1	C	K03530	DNA-binding protein HU-beta								Bacterial DNA-binding protein [PF00216.23]; HU domain fused to wHTH, Ig, or Glycine-rich motif [PF18291.3]		0
c_filamentum_b3_c_filamentum_b3@contig1_121	c_filamentum_b3	c_filamentum_b3@contig1	121	151944	152204	1	D										S4 domain [PF01479.27]		0
c_filamentum_b3_c_filamentum_b3@contig1_122	c_filamentum_b3	c_filamentum_b3@contig1	122	152258	152551	1	D										YabP family [PF07873.13]		0
c_filamentum_b3_c_filamentum_b3@contig1_123	c_filamentum_b3	c_filamentum_b3@contig1	123	152561	152953	1	D										Spore cortex protein YabQ (Spore_YabQ) [PF09578.12]		0
c_filamentum_b3_c_filamentum_b3@contig1_124	c_filamentum_b3	c_filamentum_b3@contig1	124	153032	153313	1	D										Septum formation initiator [PF04977.17]		0
c_filamentum_b3_c_filamentum_b3@contig1_125	c_filamentum_b3	c_filamentum_b3@contig1	125	153402	153803	1	C	K07571	S1 RNA binding domain protein								S1 RNA binding domain [PF00575.25]		0
c_filamentum_b3_c_filamentum_b3@contig1_126	c_filamentum_b3	c_filamentum_b3@contig1	126	154482	154898	-1	E												0
c_filamentum_b3_c_filamentum_b3@contig1_127	c_filamentum_b3	c_filamentum_b3@contig1	127	155155	157542	1	C	K06382	stage II sporulation protein E [EC:3.1.3.16]								Stage II sporulation protein E N-terminal [PF19732.1]; Stage II sporulation protein E (SpoIIE) [PF07228.14]		0
c_filamentum_b3_c_filamentum_b3@contig1_128	c_filamentum_b3	c_filamentum_b3@contig1	128	157687	159078	1	C	K04075	tRNA(Ile)-lysidine synthase [EC:6.3.4.19]								PP-loop family [PF01171.22]; TilS substrate C-terminal domain [PF11734.10]		0
c_filamentum_b3_c_filamentum_b3@contig1_129	c_filamentum_b3	c_filamentum_b3@contig1	129	159084	159623	1	C	K00760	hypoxanthine phosphoribosyltransferase [EC:2.4.2.8]								Phosphoribosyl transferase domain [PF00156.29]		0
c_filamentum_b3_c_filamentum_b3@contig1_130	c_filamentum_b3	c_filamentum_b3@contig1	130	159674	161476	1	C	K03798	cell division protease FtsH [EC:3.4.24.-]	MER0369093	M41	MER0369093 - FtsH peptidase ({Thermotoga}-type) (Clostridium celatum) [M41.021]#M41#{peptidase unit: 369-594}~source ZP_19298808~	True	0.906	429.0	2.553e-129	Peptidase family M41 [PF01434.20]; ATPase family associated with various cellular activities (AAA) [PF00004.31]; AAA+ lid domain [PF17862.3]; Holliday junction DNA helicase RuvB P-loop domain [PF05496.14]; TIP49 P-loop domain [PF06068.15]; AAA domain (dynein-related subfamily) [PF07728.16]; Bacterial dnaA  protein [PF00308.20]; FtsH Extracellular [PF06480.17]; IstB-like ATP binding protein [PF01695.19]; Sigma-54 interaction domain [PF00158.28]; AAA domain (Cdc48 subfamily) [PF07724.16]		0
c_filamentum_b3_c_filamentum_b3@contig1_131	c_filamentum_b3	c_filamentum_b3@contig1	131	161672	163342	1	C	K01938	formate--tetrahydrofolate ligase [EC:6.3.4.3]								Formate--tetrahydrofolate ligase [PF01268.21]		0
c_filamentum_b3_c_filamentum_b3@contig1_132	c_filamentum_b3	c_filamentum_b3@contig1	132	163474	164253	1	C	K03525	type III pantothenate kinase [EC:2.7.1.33]								Type III pantothenate kinase [PF03309.16]		0
c_filamentum_b3_c_filamentum_b3@contig1_133	c_filamentum_b3	c_filamentum_b3@contig1	133	164258	165238	1	C	K05540	tRNA-dihydrouridine synthase B [EC:1.-.-.-]								Dihydrouridine synthase (Dus) [PF01207.19]; NADH:flavin oxidoreductase / NADH oxidase family [PF00724.22]; Dihydroorotate dehydrogenase [PF01180.23]; Histidine biosynthesis protein [PF00977.23]		0
c_filamentum_b3_c_filamentum_b3@contig1_134	c_filamentum_b3	c_filamentum_b3@contig1	134	165380	165862	1	C	K03624	transcription elongation factor GreA								Transcription elongation factor, N-terminal [PF03449.17]; Transcription elongation factor, GreA/GreB, C-term [PF01272.21]		0
c_filamentum_b3_c_filamentum_b3@contig1_135	c_filamentum_b3	c_filamentum_b3@contig1	135	165878	167386	1	C	K04567	lysyl-tRNA synthetase, class II [EC:6.1.1.6]								tRNA synthetases class II (D, K and N) [PF00152.22]; OB-fold nucleic acid binding domain [PF01336.27]		0
c_filamentum_b3_c_filamentum_b3@contig1_136	c_filamentum_b3	c_filamentum_b3@contig1	136	168198	169625	1	C	K01880	glycyl-tRNA synthetase [EC:6.1.1.14]								tRNA synthetase class II core domain (G, H, P, S and T) [PF00587.27]; Anticodon binding domain [PF03129.22]		0
c_filamentum_b3_c_filamentum_b3@contig1_137	c_filamentum_b3	c_filamentum_b3@contig1	137	169804	171177	1	C	K01925	UDP-N-acetylmuramoylalanine--D-glutamate ligase [EC:6.3.2.9]								Mur ligase middle domain [PF08245.14]; Putative NAD(P)-binding [PF13241.8]		0
c_filamentum_b3_c_filamentum_b3@contig1_138	c_filamentum_b3	c_filamentum_b3@contig1	138	172024	172464	1	E												0
c_filamentum_b3_c_filamentum_b3@contig1_139	c_filamentum_b3	c_filamentum_b3@contig1	139	177283	178227	-1	E												0
c_filamentum_b3_c_filamentum_b3@contig1_140	c_filamentum_b3	c_filamentum_b3@contig1	140	178474	178953	1	E												0
c_filamentum_b3_c_filamentum_b3@contig1_141	c_filamentum_b3	c_filamentum_b3@contig1	141	179112	179330	1	D										Inhibitor of sigma-G Gin [PF10764.11]		0
c_filamentum_b3_c_filamentum_b3@contig1_142	c_filamentum_b3	c_filamentum_b3@contig1	142	179364	180041	1	D										Thymidylate kinase [PF02223.19]; Deoxynucleoside kinase [PF01712.21]		0
c_filamentum_b3_c_filamentum_b3@contig1_143	c_filamentum_b3	c_filamentum_b3@contig1	143	180258	180593	1	D										Cyclic-di-AMP receptor [PF06153.13]		0
c_filamentum_b3_c_filamentum_b3@contig1_144	c_filamentum_b3	c_filamentum_b3@contig1	144	180618	181550	1	D										DNA polymerase III, delta subunit [PF13177.8]; DNA polymerase III, delta subunit, C terminal [PF09115.12]		0
c_filamentum_b3_c_filamentum_b3@contig1_145	c_filamentum_b3	c_filamentum_b3@contig1	145	181553	182458	1	D										PSP1 C-terminal conserved region [PF04468.14]		0
c_filamentum_b3_c_filamentum_b3@contig1_146	c_filamentum_b3	c_filamentum_b3@contig1	146	182646	182816	1	D										4Fe-4S dicluster domain [PF14697.8]; 4Fe-4S dicluster domain [PF12838.9]; 4Fe-4S dicluster domain [PF13237.8]; 4Fe-4S dicluster domain [PF13187.8]; 4Fe-4S dicluster domain [PF13247.8]; 4Fe-4S dicluster domain [PF13183.8]; 4Fe-4S double cluster binding domain [PF13484.8]; 4Fe-4S dicluster domain [PF13534.8]; 4Fe-4S binding domain [PF00037.29]; 4Fe-4S binding domain [PF12837.9]; 4Fe-4S binding domain [PF12797.9]; 4Fe-4S dicluster domain [PF13746.8]		0
c_filamentum_b3_c_filamentum_b3@contig1_147	c_filamentum_b3	c_filamentum_b3@contig1	147	183102	183557	1	C	K03708	transcriptional regulator of stress and heat shock response								CtsR N-terminal HTH domain [PF05848.13]; CtsR C-terminal dimerization domain [PF17727.3]		0
c_filamentum_b3_c_filamentum_b3@contig1_148	c_filamentum_b3	c_filamentum_b3@contig1	148	183652	186090	1	C	K03696	ATP-dependent Clp protease ATP-binding subunit ClpC								AAA domain (Cdc48 subfamily) [PF07724.16]; AAA lid domain [PF17871.3]; C-terminal, D2-small domain, of ClpB protein [PF10431.11]; AAA domain (dynein-related subfamily) [PF07728.16]; ATPase family associated with various cellular activities (AAA) [PF00004.31]; Clp amino terminal domain, pathogenicity island component [PF02861.22]; Holliday junction DNA helicase RuvB P-loop domain [PF05496.14]; Torsin [PF06309.13]; Bacterial TniB protein [PF05621.13]; DNA polymerase III, delta subunit [PF13177.8]		0
c_filamentum_b3_c_filamentum_b3@contig1_149	c_filamentum_b3	c_filamentum_b3@contig1	149	186184	186354	-1	E												0
c_filamentum_b3_c_filamentum_b3@contig1_150	c_filamentum_b3	c_filamentum_b3@contig1	150	186493	187221	1	C	K03710	GntR family transcriptional regulator								UTRA domain [PF07702.15]; Bacterial regulatory proteins, gntR family [PF00392.23]		0
c_filamentum_b3_c_filamentum_b3@contig1_151	c_filamentum_b3	c_filamentum_b3@contig1	151	187212	187946	1	C	K02564	glucosamine-6-phosphate deaminase [EC:3.5.99.6]								Glucosamine-6-phosphate isomerases/6-phosphogluconolactonase [PF01182.22]		0
c_filamentum_b3_c_filamentum_b3@contig1_152	c_filamentum_b3	c_filamentum_b3@contig1	152	188045	189436	1	C	K04485	DNA repair protein RadA/Sms	MER0004050	S16	MER0004050 - family S16 non-peptidase homologues (Clostridium beijerinckii) [S16.UNW]#S16#{peptidase unit: 149-452}~source YP_001307272~	True	0.789	494.0	9.025e-154	AAA domain [PF13481.8]; KaiC [PF06745.15]; DnaB-like helicase C terminal domain [PF03796.17]; Rubredoxin metal binding domain [PF18073.3]; Subunit ChlI of Mg-chelatase [PF13541.8]; Rad51 [PF08423.13]		0
c_filamentum_b3_c_filamentum_b3@contig1_153	c_filamentum_b3	c_filamentum_b3@contig1	153	189650	190714	1	C	K07067	diadenylate cyclase [EC:2.7.7.85]								DisA bacterial checkpoint controller linker region [PF10635.11]; DisA bacterial checkpoint controller nucleotide-binding [PF02457.18]; Helix-hairpin-helix motif [PF12826.9]		0
c_filamentum_b3_c_filamentum_b3@contig1_154	c_filamentum_b3	c_filamentum_b3@contig1	154	190787	191185	-1	E												0
c_filamentum_b3_c_filamentum_b3@contig1_155	c_filamentum_b3	c_filamentum_b3@contig1	155	191440	192555	1	D										PIN domain [PF13638.8]		0
c_filamentum_b3_c_filamentum_b3@contig1_156	c_filamentum_b3	c_filamentum_b3@contig1	156	192568	193242	1	C	K00991	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase [EC:2.7.7.60]								2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase [PF01128.21]; MobA-like NTP transferase domain [PF12804.9]; Nucleotidyl transferase [PF00483.25]; Cytidylyltransferase [PF02348.21]		0
c_filamentum_b3_c_filamentum_b3@contig1_157	c_filamentum_b3	c_filamentum_b3@contig1	157	193660	195369	1	C	K01881	prolyl-tRNA synthetase [EC:6.1.1.15]								tRNA synthetase class II core domain (G, H, P, S and T) [PF00587.27]; Aminoacyl-tRNA editing domain [PF04073.17]; Anticodon binding domain [PF03129.22]		0
c_filamentum_b3_c_filamentum_b3@contig1_158	c_filamentum_b3	c_filamentum_b3@contig1	158	195400	196800	1	C	K01883	cysteinyl-tRNA synthetase [EC:6.1.1.16]								tRNA synthetases class I (C) catalytic domain [PF01406.21]; tRNA synthetases class I (M) [PF09334.13]; DALR domain [PF09190.13]; tRNA synthetases class I (I, L, M and V) [PF00133.24]		0
c_filamentum_b3_c_filamentum_b3@contig1_159	c_filamentum_b3	c_filamentum_b3@contig1	159	196976	197389	1	C	K11145	ribonuclease III family protein [EC:3.1.26.-]								Ribonuclease III domain [PF00636.28]		0
c_filamentum_b3_c_filamentum_b3@contig1_160	c_filamentum_b3	c_filamentum_b3@contig1	160	197408	198271	1	C	K03218	23S rRNA (guanosine2251-2'-O)-methyltransferase [EC:2.1.1.185]								SpoU rRNA Methylase family [PF00588.21]; RNA 2'-O ribose methyltransferase substrate binding [PF08032.14]		0
c_filamentum_b3_c_filamentum_b3@contig1_161	c_filamentum_b3	c_filamentum_b3@contig1	161	198296	198805	1	C	K06962	uncharacterized protein								YacP-like NYN domain [PF05991.13]		0
c_filamentum_b3_c_filamentum_b3@contig1_162	c_filamentum_b3	c_filamentum_b3@contig1	162	198798	199484	1	C	K03091	RNA polymerase sporulation-specific sigma factor								Helix-turn-helix domain [PF12645.9]; Sigma-70 region 2 [PF04542.16]		0
c_filamentum_b3_c_filamentum_b3@contig1_163	c_filamentum_b3	c_filamentum_b3@contig1	163	199707	200900	1	C	K02358	elongation factor Tu								Elongation factor Tu GTP binding domain [PF00009.29]; Elongation factor Tu C-terminal domain [PF03143.19]; Elongation factor Tu domain 2 [PF03144.27]		0
c_filamentum_b3_c_filamentum_b3@contig1_164	c_filamentum_b3	c_filamentum_b3@contig1	164	201276	201506	1	C	K03073	preprotein translocase subunit SecE								SecE/Sec61-gamma subunits of protein translocation complex [PF00584.22]		0
c_filamentum_b3_c_filamentum_b3@contig1_165	c_filamentum_b3	c_filamentum_b3@contig1	165	201546	202067	1	C	K02601	transcription termination/antitermination protein NusG								Transcription termination factor nusG [PF02357.21]		0
c_filamentum_b3_c_filamentum_b3@contig1_166	c_filamentum_b3	c_filamentum_b3@contig1	166	202150	202575	1	C	K02867	large subunit ribosomal protein L11								Ribosomal protein L11, RNA binding domain [PF00298.21]; Ribosomal protein L11, N-terminal domain [PF03946.16]		0
c_filamentum_b3_c_filamentum_b3@contig1_167	c_filamentum_b3	c_filamentum_b3@contig1	167	202635	203324	1	C	K02863	large subunit ribosomal protein L1								Ribosomal protein L1p/L10e family [PF00687.23]		0
c_filamentum_b3_c_filamentum_b3@contig1_168	c_filamentum_b3	c_filamentum_b3@contig1	168	203538	204044	1	C	K02864	large subunit ribosomal protein L10								Ribosomal protein L10 [PF00466.22]		0
c_filamentum_b3_c_filamentum_b3@contig1_169	c_filamentum_b3	c_filamentum_b3@contig1	169	204076	204441	1	C	K02935	large subunit ribosomal protein L7/L12								Ribosomal protein L7/L12 C-terminal domain [PF00542.21]; Ribosomal protein L7/L12 dimerisation domain [PF16320.7]		0
c_filamentum_b3_c_filamentum_b3@contig1_170	c_filamentum_b3	c_filamentum_b3@contig1	170	204767	208474	1	C	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	MER0195833	N11	MER0195833 - family N11 unassigned peptide lyases () [N11.UPW]#N11#{peptidase unit: 944-1048}~source YP_003970177~	False	0.363	61.0	1.3e-07	RNA polymerase Rpb2, domain 6 [PF00562.30]; RNA polymerase beta subunit [PF04563.17]; RNA polymerase Rpb2, domain 2 [PF04561.16]; RNA polymerase Rpb2, domain 3 [PF04565.18]; RNA polymerase Rpb2, domain 7 [PF04560.22]; RNA polymerase beta subunit external 1 domain [PF10385.11]		0
c_filamentum_b3_c_filamentum_b3@contig1_171	c_filamentum_b3	c_filamentum_b3@contig1	171	208496	212032	1	C	K03046	DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]								RNA polymerase Rpb1, domain 5 [PF04998.19]; RNA polymerase Rpb1, domain 1 [PF04997.14]; RNA polymerase Rpb1, domain 2 [PF00623.22]; RNA polymerase Rpb1, domain 3 [PF04983.20]; RNA polymerase Rpb1, domain 4 [PF05000.19]		0
