	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	kegg_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_hits	heme_regulatory_motif_count
c_saudiense_c_saudiense@contig1_116	c_saudiense	c_saudiense@contig1	116	144178	144438	1	C	K04762	ribosome-associated heat shock protein Hsp15								S4 domain [PF01479.27]		0
c_saudiense_c_saudiense@contig1_117	c_saudiense	c_saudiense@contig1	117	144491	144784	1	D										YabP family [PF07873.13]		0
c_saudiense_c_saudiense@contig1_118	c_saudiense	c_saudiense@contig1	118	144794	145186	1	D										Spore cortex protein YabQ (Spore_YabQ) [PF09578.12]		0
c_saudiense_c_saudiense@contig1_119	c_saudiense	c_saudiense@contig1	119	145265	145546	1	D										Septum formation initiator [PF04977.17]		0
c_saudiense_c_saudiense@contig1_120	c_saudiense	c_saudiense@contig1	120	145635	146036	1	C	K07571	S1 RNA binding domain protein								S1 RNA binding domain [PF00575.25]		0
c_saudiense_c_saudiense@contig1_121	c_saudiense	c_saudiense@contig1	121	147291	149684	1	C	K06382	stage II sporulation protein E [EC:3.1.3.16]								Stage II sporulation protein E N-terminal [PF19732.1]; Stage II sporulation protein E (SpoIIE) [PF07228.14]		0
c_saudiense_c_saudiense@contig1_122	c_saudiense	c_saudiense@contig1	122	149829	151223	1	C	K04075	tRNA(Ile)-lysidine synthase [EC:6.3.4.19]								PP-loop family [PF01171.22]; TilS substrate C-terminal domain [PF11734.10]; B3/4 domain [PF03483.19]		0
c_saudiense_c_saudiense@contig1_123	c_saudiense	c_saudiense@contig1	123	151229	151768	1	C	K00760	hypoxanthine phosphoribosyltransferase [EC:2.4.2.8]								Phosphoribosyl transferase domain [PF00156.29]		0
c_saudiense_c_saudiense@contig1_124	c_saudiense	c_saudiense@contig1	124	151816	153618	1	C	K03798	cell division protease FtsH [EC:3.4.24.-]	MER0369093	M41	MER0369093 - FtsH peptidase ({Thermotoga}-type) (Clostridium celatum) [M41.021]#M41#{peptidase unit: 369-594}~source ZP_19298808~	True	0.907	430.0	1.369e-129	Peptidase family M41 [PF01434.20]; ATPase family associated with various cellular activities (AAA) [PF00004.31]; AAA+ lid domain [PF17862.3]; Holliday junction DNA helicase RuvB P-loop domain [PF05496.14]; TIP49 P-loop domain [PF06068.15]; AAA domain (dynein-related subfamily) [PF07728.16]; Bacterial dnaA  protein [PF00308.20]; IstB-like ATP binding protein [PF01695.19]; Sigma-54 interaction domain [PF00158.28]; AAA domain (Cdc48 subfamily) [PF07724.16]		0
c_saudiense_c_saudiense@contig1_125	c_saudiense	c_saudiense@contig1	125	153908	155578	1	C	K01938	formate--tetrahydrofolate ligase [EC:6.3.4.3]								Formate--tetrahydrofolate ligase [PF01268.21]		0
c_saudiense_c_saudiense@contig1_126	c_saudiense	c_saudiense@contig1	126	155710	156489	1	C	K03525	type III pantothenate kinase [EC:2.7.1.33]								Type III pantothenate kinase [PF03309.16]		0
c_saudiense_c_saudiense@contig1_127	c_saudiense	c_saudiense@contig1	127	156494	157468	1	C	K05540	tRNA-dihydrouridine synthase B [EC:1.-.-.-]								Dihydrouridine synthase (Dus) [PF01207.19]; NADH:flavin oxidoreductase / NADH oxidase family [PF00724.22]; Dihydroorotate dehydrogenase [PF01180.23]		0
c_saudiense_c_saudiense@contig1_128	c_saudiense	c_saudiense@contig1	128	157638	158120	1	C	K03624	transcription elongation factor GreA								Transcription elongation factor, GreA/GreB, C-term [PF01272.21]; Transcription elongation factor, N-terminal [PF03449.17]		0
c_saudiense_c_saudiense@contig1_129	c_saudiense	c_saudiense@contig1	129	158136	159641	1	C	K04567	lysyl-tRNA synthetase, class II [EC:6.1.1.6]								tRNA synthetases class II (D, K and N) [PF00152.22]; OB-fold nucleic acid binding domain [PF01336.27]		0
c_saudiense_c_saudiense@contig1_130	c_saudiense	c_saudiense@contig1	130	160594	161985	1	C	K01880	glycyl-tRNA synthetase [EC:6.1.1.14]								tRNA synthetase class II core domain (G, H, P, S and T) [PF00587.27]; Anticodon binding domain [PF03129.22]		0
c_saudiense_c_saudiense@contig1_131	c_saudiense	c_saudiense@contig1	131	162166	163539	1	C	K01925	UDP-N-acetylmuramoylalanine--D-glutamate ligase [EC:6.3.2.9]								Mur ligase middle domain [PF08245.14]; Putative NAD(P)-binding [PF13241.8]		0
c_saudiense_c_saudiense@contig1_132	c_saudiense	c_saudiense@contig1	132	164404	164844	1	E												0
c_saudiense_c_saudiense@contig1_133	c_saudiense	c_saudiense@contig1	133	165781	166245	-1	E												0
c_saudiense_c_saudiense@contig1_134	c_saudiense	c_saudiense@contig1	134	169465	170409	-1	E												0
c_saudiense_c_saudiense@contig1_135	c_saudiense	c_saudiense@contig1	135	170705	171190	1	E												0
c_saudiense_c_saudiense@contig1_136	c_saudiense	c_saudiense@contig1	136	171470	171688	1	D										Inhibitor of sigma-G Gin [PF10764.11]		0
c_saudiense_c_saudiense@contig1_137	c_saudiense	c_saudiense@contig1	137	171727	172404	1	C	K00943	dTMP kinase [EC:2.7.4.9]								Thymidylate kinase [PF02223.19]; Deoxynucleoside kinase [PF01712.21]		0
c_saudiense_c_saudiense@contig1_138	c_saudiense	c_saudiense@contig1	138	172647	172982	1	D										Cyclic-di-AMP receptor [PF06153.13]		0
c_saudiense_c_saudiense@contig1_139	c_saudiense	c_saudiense@contig1	139	173007	173939	1	D										DNA polymerase III, delta subunit [PF13177.8]; DNA polymerase III, delta subunit, C terminal [PF09115.12]		0
c_saudiense_c_saudiense@contig1_140	c_saudiense	c_saudiense@contig1	140	173942	174847	1	D										PSP1 C-terminal conserved region [PF04468.14]		0
c_saudiense_c_saudiense@contig1_141	c_saudiense	c_saudiense@contig1	141	174860	175063	1	D										Heavy-metal-associated domain [PF00403.28]		0
c_saudiense_c_saudiense@contig1_142	c_saudiense	c_saudiense@contig1	142	175170	175340	1	D										4Fe-4S dicluster domain [PF14697.8]; 4Fe-4S dicluster domain [PF12838.9]; 4Fe-4S dicluster domain [PF13237.8]; 4Fe-4S dicluster domain [PF13187.8]; 4Fe-4S dicluster domain [PF13247.8]; 4Fe-4S dicluster domain [PF13183.8]; 4Fe-4S double cluster binding domain [PF13484.8]; 4Fe-4S dicluster domain [PF13534.8]; 4Fe-4S binding domain [PF00037.29]; 4Fe-4S binding domain [PF12837.9]; 4Fe-4S binding domain [PF12797.9]		0
c_saudiense_c_saudiense@contig1_143	c_saudiense	c_saudiense@contig1	143	175596	176051	1	C	K03708	transcriptional regulator of stress and heat shock response								CtsR N-terminal HTH domain [PF05848.13]; CtsR C-terminal dimerization domain [PF17727.3]		0
c_saudiense_c_saudiense@contig1_144	c_saudiense	c_saudiense@contig1	144	176162	178600	1	C	K03696	ATP-dependent Clp protease ATP-binding subunit ClpC								AAA domain (Cdc48 subfamily) [PF07724.16]; AAA lid domain [PF17871.3]; C-terminal, D2-small domain, of ClpB protein [PF10431.11]; AAA domain (dynein-related subfamily) [PF07728.16]; ATPase family associated with various cellular activities (AAA) [PF00004.31]; Clp amino terminal domain, pathogenicity island component [PF02861.22]; Torsin [PF06309.13]; Holliday junction DNA helicase RuvB P-loop domain [PF05496.14]; Bacterial TniB protein [PF05621.13]; DNA polymerase III, delta subunit [PF13177.8]		0
c_saudiense_c_saudiense@contig1_145	c_saudiense	c_saudiense@contig1	145	178684	178845	-1	E												0
c_saudiense_c_saudiense@contig1_146	c_saudiense	c_saudiense@contig1	146	178984	179712	1	C	K03710	GntR family transcriptional regulator								UTRA domain [PF07702.15]; Bacterial regulatory proteins, gntR family [PF00392.23]		0
c_saudiense_c_saudiense@contig1_147	c_saudiense	c_saudiense@contig1	147	179703	180434	1	C	K02564	glucosamine-6-phosphate deaminase [EC:3.5.99.6]								Glucosamine-6-phosphate isomerases/6-phosphogluconolactonase [PF01182.22]		0
c_saudiense_c_saudiense@contig1_148	c_saudiense	c_saudiense@contig1	148	180550	181941	1	C	K04485	DNA repair protein RadA/Sms	MER0004050	S16	MER0004050 - family S16 non-peptidase homologues (Clostridium beijerinckii) [S16.UNW]#S16#{peptidase unit: 149-452}~source YP_001307272~	True	0.779	486.0	2.565e-151	AAA domain [PF13481.8]; KaiC [PF06745.15]; DnaB-like helicase C terminal domain [PF03796.17]; Rubredoxin metal binding domain [PF18073.3]; Subunit ChlI of Mg-chelatase [PF13541.8]; Rad51 [PF08423.13]		0
c_saudiense_c_saudiense@contig1_149	c_saudiense	c_saudiense@contig1	149	182164	183228	1	C	K07067	diadenylate cyclase [EC:2.7.7.85]								DisA bacterial checkpoint controller linker region [PF10635.11]; DisA bacterial checkpoint controller nucleotide-binding [PF02457.18]; Helix-hairpin-helix motif [PF12826.9]		0
c_saudiense_c_saudiense@contig1_150	c_saudiense	c_saudiense@contig1	150	183299	183697	-1	E												0
c_saudiense_c_saudiense@contig1_151	c_saudiense	c_saudiense@contig1	151	183955	185070	1	D										PIN domain [PF13638.8]		0
c_saudiense_c_saudiense@contig1_152	c_saudiense	c_saudiense@contig1	152	185083	185757	1	C	K00991	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase [EC:2.7.7.60]								2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase [PF01128.21]; MobA-like NTP transferase domain [PF12804.9]; Nucleotidyl transferase [PF00483.25]		0
c_saudiense_c_saudiense@contig1_153	c_saudiense	c_saudiense@contig1	153	186212	187921	1	C	K01881	prolyl-tRNA synthetase [EC:6.1.1.15]								tRNA synthetase class II core domain (G, H, P, S and T) [PF00587.27]; Aminoacyl-tRNA editing domain [PF04073.17]; Anticodon binding domain [PF03129.22]		0
c_saudiense_c_saudiense@contig1_154	c_saudiense	c_saudiense@contig1	154	187955	189355	1	C	K01883	cysteinyl-tRNA synthetase [EC:6.1.1.16]								tRNA synthetases class I (C) catalytic domain [PF01406.21]; tRNA synthetases class I (M) [PF09334.13]; DALR domain [PF09190.13]; tRNA synthetases class I (I, L, M and V) [PF00133.24]		0
c_saudiense_c_saudiense@contig1_155	c_saudiense	c_saudiense@contig1	155	189529	189942	1	C	K11145	ribonuclease III family protein [EC:3.1.26.-]								Ribonuclease III domain [PF00636.28]		0
c_saudiense_c_saudiense@contig1_156	c_saudiense	c_saudiense@contig1	156	189960	190862	1	C	K03218	23S rRNA (guanosine2251-2'-O)-methyltransferase [EC:2.1.1.185]								SpoU rRNA Methylase family [PF00588.21]; RNA 2'-O ribose methyltransferase substrate binding [PF08032.14]		0
c_saudiense_c_saudiense@contig1_157	c_saudiense	c_saudiense@contig1	157	190886	191395	1	C	K06962	uncharacterized protein								YacP-like NYN domain [PF05991.13]		0
c_saudiense_c_saudiense@contig1_158	c_saudiense	c_saudiense@contig1	158	191388	192074	1	C	K03091	RNA polymerase sporulation-specific sigma factor								Helix-turn-helix domain [PF12645.9]; Sigma-70 region 2 [PF04542.16]		0
c_saudiense_c_saudiense@contig1_159	c_saudiense	c_saudiense@contig1	159	192297	193490	1	C	K02358	elongation factor Tu								Elongation factor Tu GTP binding domain [PF00009.29]; Elongation factor Tu C-terminal domain [PF03143.19]; Elongation factor Tu domain 2 [PF03144.27]		0
c_saudiense_c_saudiense@contig1_160	c_saudiense	c_saudiense@contig1	160	193865	194095	1	C	K03073	preprotein translocase subunit SecE								SecE/Sec61-gamma subunits of protein translocation complex [PF00584.22]		0
c_saudiense_c_saudiense@contig1_161	c_saudiense	c_saudiense@contig1	161	194110	194655	1	C	K02601	transcription termination/antitermination protein NusG								Transcription termination factor nusG [PF02357.21]		0
c_saudiense_c_saudiense@contig1_162	c_saudiense	c_saudiense@contig1	162	194737	195162	1	C	K02867	large subunit ribosomal protein L11								Ribosomal protein L11, RNA binding domain [PF00298.21]; Ribosomal protein L11, N-terminal domain [PF03946.16]		0
c_saudiense_c_saudiense@contig1_163	c_saudiense	c_saudiense@contig1	163	195222	195911	1	C	K02863	large subunit ribosomal protein L1								Ribosomal protein L1p/L10e family [PF00687.23]		0
c_saudiense_c_saudiense@contig1_164	c_saudiense	c_saudiense@contig1	164	196122	196628	1	C	K02864	large subunit ribosomal protein L10								Ribosomal protein L10 [PF00466.22]		0
c_saudiense_c_saudiense@contig1_165	c_saudiense	c_saudiense@contig1	165	196662	197027	1	C	K02935	large subunit ribosomal protein L7/L12								Ribosomal protein L7/L12 C-terminal domain [PF00542.21]; Ribosomal protein L7/L12 dimerisation domain [PF16320.7]		0
c_saudiense_c_saudiense@contig1_166	c_saudiense	c_saudiense@contig1	166	197358	201065	1	C	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	MER0195833	N11	MER0195833 - family N11 unassigned peptide lyases () [N11.UPW]#N11#{peptidase unit: 944-1048}~source YP_003970177~	False	0.358	60.0	2.967e-07	RNA polymerase Rpb2, domain 6 [PF00562.30]; RNA polymerase beta subunit [PF04563.17]; RNA polymerase Rpb2, domain 2 [PF04561.16]; RNA polymerase Rpb2, domain 3 [PF04565.18]; RNA polymerase beta subunit external 1 domain [PF10385.11]; RNA polymerase Rpb2, domain 7 [PF04560.22]		0
c_saudiense_c_saudiense@contig1_167	c_saudiense	c_saudiense@contig1	167	201087	204623	1	C	K03046	DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]								RNA polymerase Rpb1, domain 5 [PF04998.19]; RNA polymerase Rpb1, domain 1 [PF04997.14]; RNA polymerase Rpb1, domain 2 [PF00623.22]; RNA polymerase Rpb1, domain 3 [PF04983.20]; RNA polymerase Rpb1, domain 4 [PF05000.19]		0
c_saudiense_c_saudiense@contig1_168	c_saudiense	c_saudiense@contig1	168	204774	205013	1	C	K07590	large subunit ribosomal protein L7A								Ribosomal protein L7Ae/L30e/S12e/Gadd45 family [PF01248.28]		0
c_saudiense_c_saudiense@contig1_169	c_saudiense	c_saudiense@contig1	169	205069	205446	1	C	K02950	small subunit ribosomal protein S12								Ribosomal protein S12/S23 [PF00164.27]; Ribosomal protein S7p/S5e [PF00177.23]		0
c_saudiense_c_saudiense@contig1_170	c_saudiense	c_saudiense@contig1	170	205601	206071	1	C	K02992	small subunit ribosomal protein S7								Ribosomal protein S7p/S5e [PF00177.23]		0
c_saudiense_c_saudiense@contig1_171	c_saudiense	c_saudiense@contig1	171	206149	208215	1	C	K02355	elongation factor G								Elongation factor G, domain IV [PF03764.20]; Elongation factor Tu GTP binding domain [PF00009.29]; Elongation factor G C-terminus [PF00679.26]; Elongation Factor G, domain III [PF14492.8]; Elongation factor Tu domain 2 [PF03144.27]		0
c_saudiense_c_saudiense@contig1_172	c_saudiense	c_saudiense@contig1	172	208382	209575	1	C	K02358	elongation factor Tu								Elongation factor Tu GTP binding domain [PF00009.29]; Elongation factor Tu C-terminal domain [PF03143.19]; Elongation factor Tu domain 2 [PF03144.27]		0
c_saudiense_c_saudiense@contig1_173	c_saudiense	c_saudiense@contig1	173	210294	210602	1	C	K02946	small subunit ribosomal protein S10								Ribosomal protein S10p/S20e [PF00338.24]		0
c_saudiense_c_saudiense@contig1_174	c_saudiense	c_saudiense@contig1	174	210682	211311	1	C	K02906	large subunit ribosomal protein L3								Ribosomal protein L3 [PF00297.24]		0
c_saudiense_c_saudiense@contig1_175	c_saudiense	c_saudiense@contig1	175	211336	211956	1	C	K02926	large subunit ribosomal protein L4								Ribosomal protein L4/L1 family [PF00573.24]		0
c_saudiense_c_saudiense@contig1_176	c_saudiense	c_saudiense@contig1	176	211956	212252	1	C	K02892	large subunit ribosomal protein L23								Ribosomal protein L23 [PF00276.22]		0
c_saudiense_c_saudiense@contig1_177	c_saudiense	c_saudiense@contig1	177	212311	213144	1	C	K02886	large subunit ribosomal protein L2								Ribosomal Proteins L2, C-terminal domain [PF03947.20]; Ribosomal Proteins L2, RNA binding domain [PF00181.25]		0
c_saudiense_c_saudiense@contig1_178	c_saudiense	c_saudiense@contig1	178	213209	213493	1	C	K02965	small subunit ribosomal protein S19								Ribosomal protein S19 [PF00203.23]		0
c_saudiense_c_saudiense@contig1_179	c_saudiense	c_saudiense@contig1	179	213515	213850	1	C	K02890	large subunit ribosomal protein L22								Ribosomal protein L22p/L17e [PF00237.21]		0
c_saudiense_c_saudiense@contig1_180	c_saudiense	c_saudiense@contig1	180	213871	214539	1	C	K02982	small subunit ribosomal protein S3								Ribosomal protein S3, C-terminal domain [PF00189.22]; KH domain [PF07650.19]		0
c_saudiense_c_saudiense@contig1_181	c_saudiense	c_saudiense@contig1	181	214558	214992	1	C	K02878	large subunit ribosomal protein L16								Ribosomal protein L16p/L10e [PF00252.20]		0
c_saudiense_c_saudiense@contig1_182	c_saudiense	c_saudiense@contig1	182	214992	215204	1	C	K02904	large subunit ribosomal protein L29								Ribosomal L29 protein [PF00831.25]		0
c_saudiense_c_saudiense@contig1_183	c_saudiense	c_saudiense@contig1	183	215227	215481	1	C	K02961	small subunit ribosomal protein S17								Ribosomal protein S17 [PF00366.22]		0
c_saudiense_c_saudiense@contig1_184	c_saudiense	c_saudiense@contig1	184	215514	215882	1	C	K02874	large subunit ribosomal protein L14								Ribosomal protein L14p/L23e [PF00238.21]; Ribosomal protein L16p/L10e [PF00252.20]		0
c_saudiense_c_saudiense@contig1_185	c_saudiense	c_saudiense@contig1	185	215900	216214	1	C	K02895	large subunit ribosomal protein L24								Ribosomal proteins 50S L24/mitochondrial 39S L24 [PF17136.6]; KOW motif [PF00467.31]		0
c_saudiense_c_saudiense@contig1_186	c_saudiense	c_saudiense@contig1	186	216237	216779	1	C	K02931	large subunit ribosomal protein L5								ribosomal L5P family C-terminus [PF00673.23]; Ribosomal protein L5 [PF00281.21]		0
c_saudiense_c_saudiense@contig1_187	c_saudiense	c_saudiense@contig1	187	217009	217407	1	C	K02994	small subunit ribosomal protein S8								Ribosomal protein S8 [PF00410.21]		0
c_saudiense_c_saudiense@contig1_188	c_saudiense	c_saudiense@contig1	188	217472	218014	1	C	K02933	large subunit ribosomal protein L6								Ribosomal protein L6 [PF00347.25]		0
c_saudiense_c_saudiense@contig1_189	c_saudiense	c_saudiense@contig1	189	218034	218396	1	C	K02881	large subunit ribosomal protein L18								Ribosomal L18 of archaea, bacteria, mitoch. and chloroplast [PF00861.24]		0
c_saudiense_c_saudiense@contig1_190	c_saudiense	c_saudiense@contig1	190	218417	218914	1	C	K02988	small subunit ribosomal protein S5								Ribosomal protein S5, C-terminal domain [PF03719.17]; Ribosomal protein S5, N-terminal domain [PF00333.22]		0
c_saudiense_c_saudiense@contig1_191	c_saudiense	c_saudiense@contig1	191	218927	219106	1	C	K02907	large subunit ribosomal protein L30								Ribosomal protein L30p/L7e [PF00327.22]		0
c_saudiense_c_saudiense@contig1_192	c_saudiense	c_saudiense@contig1	192	219128	219568	1	C	K02876	large subunit ribosomal protein L15								Ribosomal proteins 50S-L15, 50S-L18e, 60S-L27A [PF00828.21]		0
c_saudiense_c_saudiense@contig1_193	c_saudiense	c_saudiense@contig1	193	219570	220847	1	C	K03076	preprotein translocase subunit SecY								SecY [PF00344.22]		0
c_saudiense_c_saudiense@contig1_194	c_saudiense	c_saudiense@contig1	194	220870	221520	1	C	K00939	adenylate kinase [EC:2.7.4.3]								Adenylate kinase [PF00406.24]; AAA domain [PF13207.8]; Adenylate kinase, active site lid [PF05191.16]; Autophagy protein Apg5 [PF04106.14]; Cytidylate kinase [PF02224.20]		0
c_saudiense_c_saudiense@contig1_195	c_saudiense	c_saudiense@contig1	195	221520	222269	1	C	K01265	methionyl aminopeptidase [EC:3.4.11.18]	MER0394462	M24A	MER0394462 - subfamily M24A unassigned peptidases (Clostridium sp. 7_2_43FAA) [M24.UPA]#M24A#{peptidase unit: 2-249}~source ZP_05129548~	True	0.864	446.0	1.871e-141	Metallopeptidase family M24 [PF00557.26]		0
c_saudiense_c_saudiense@contig1_196	c_saudiense	c_saudiense@contig1	196	222642	222860	1	C	K02518	translation initiation factor IF-1								Translation initiation factor 1A / IF-1 [PF01176.21]		0
